"","PassengerId","Survived","Pclass","Title","Sex","Age","Fare","Set_type","Family.unit"
"604",604,"0","3","non_elite","male",1.0822607981358,-0.487637307601335,"train",-0.558132741587239
"605",605,"1","1","non_elite","male",0.394972368527905,-0.130090655820458,"train",-0.558132741587239
"606",606,"0","3","non_elite","male",0.471337749595449,-0.342685962284763,"train",0.0733242668290928
"607",607,"0","3","non_elite","male",0.0131454631901832,-0.490617507261044,"train",-0.558132741587239
"608",608,"1","1","non_elite","male",-0.21595068001245,-0.0537496139537297,"train",-0.558132741587239
"609",609,"1","2","non_elite","female",-0.597777585350172,0.160376378717119,"train",1.33623828366176
"610",610,"1","1","non_elite","female",0.776799273865627,2.32272769251147,"train",-0.558132741587239
"611",611,"0","3","non_elite","female",0.700433892798083,-0.0387713082710173,"train",3.23060930891075
"612",612,"0","3","non_elite","male",0.394972368527905,-0.506964153643545,"train",-0.558132741587239
"613",613,"1","3","non_elite","female",0.547703130662994,-0.343652304586874,"train",0.0733242668290928
"614",614,"0","3","non_elite","male",0.471337749595449,-0.493435361413998,"train",-0.558132741587239
"615",615,"0","3","non_elite","male",0.394972368527905,-0.487637307601335,"train",-0.558132741587239
"616",616,"1","2","non_elite","female",-0.445046823215083,0.613026574502502,"train",1.33623828366176
"617",617,"0","3","non_elite","male",0.318606987460361,-0.364911835233304,"train",0.704781275245425
"618",618,"0","3","non_elite","female",-0.292316061079994,-0.332056196961548,"train",0.0733242668290928
"619",619,"1","2","non_elite","female",-1.97235444456597,0.110528577405052,"train",1.33623828366176
"620",620,"0","2","non_elite","male",-0.292316061079994,-0.440286534797922,"train",-0.558132741587239
"621",621,"0","3","non_elite","male",-0.21595068001245,-0.363864320177817,"train",0.0733242668290928
"622",622,"1","1","non_elite","male",0.929530036000716,0.372488514030369,"train",0.0733242668290928
"623",623,"1","3","non_elite","male",-0.750508347485261,-0.338981005898472,"train",0.704781275245425
"624",624,"0","3","non_elite","male",-0.674142966417716,-0.4914215040564,"train",-0.558132741587239
"625",625,"0","3","non_elite","male",-0.674142966417716,-0.332056196961548,"train",-0.558132741587239
"626",626,"0","1","non_elite","male",2.38047227628406,-0.0185592926800745,"train",-0.558132741587239
"627",627,"0","2","elite","male",2.07501075201388,-0.404531869619834,"train",-0.558132741587239
"628",628,"1","1","non_elite","female",-0.674142966417716,0.863469643571266,"train",-0.558132741587239
"629",629,"0","3","non_elite","male",-0.292316061079994,-0.490617507261044,"train",-0.558132741587239
"630",630,"0","3","non_elite","male",-0.139585298944906,-0.493758119742903,"train",-0.558132741587239
"631",631,"1","1","non_elite","male",3.8314145165674,-0.0634130369748345,"train",-0.558132741587239
"632",632,"0","3","non_elite","male",1.61681846560862,-0.506882980890168,"train",-0.558132741587239
"633",633,"1","1","elite","male",0.165876225325272,-0.0537496139537297,"train",-0.558132741587239
"634",634,"0","1","non_elite","male",0.394972368527905,-0.643218418241123,"train",-0.558132741587239
"635",635,"0","3","non_elite","female",-1.59052753922825,-0.103999413663475,"train",2.59915230049442
"636",636,"1","2","non_elite","female",-0.139585298944906,-0.391969419692398,"train",-0.558132741587239
"637",637,"0","3","non_elite","male",0.165876225325272,-0.490053163356612,"train",-0.558132741587239
"638",638,"0","2","non_elite","male",0.0895108442577275,-0.135888709633121,"train",0.704781275245425
"639",639,"0","3","non_elite","female",0.853164654933171,0.123815784059071,"train",2.59915230049442
"640",640,"0","3","non_elite","male",-0.674142966417716,-0.332056196961548,"train",0.0733242668290928
"641",641,"0","3","non_elite","male",-0.750508347485261,-0.4914215040564,"train",-0.558132741587239
"642",642,"1","1","non_elite","female",-0.445046823215083,0.696132012484003,"train",-0.558132741587239
"643",643,"0","3","non_elite","female",-2.12508520670106,-0.103999413663475,"train",2.59915230049442
"644",644,"1","3","non_elite","male",-0.292316061079994,0.448667210390343,"train",-0.558132741587239
"645",645,"1","3","non_elite","female",-2.22054193303549,-0.271016219106438,"train",1.33623828366176
"646",646,"1","1","non_elite","male",1.38772232240598,0.839715017100787,"train",0.0733242668290928
"647",647,"0","3","non_elite","male",-0.826873728552805,-0.490617507261044,"train",-0.558132741587239
"648",648,"1","1","elite","male",1.99864537094634,0.0428846162573183,"train",-0.558132741587239
"649",649,"0","3","non_elite","male",0.318606987460361,-0.49730073062244,"train",-0.558132741587239
"650",650,"1","3","non_elite","female",-0.521412204282627,-0.49730073062244,"train",-0.558132741587239
"651",651,"0","3","non_elite","male",0.624068511730538,-0.490617507261044,"train",-0.558132741587239
"652",652,"1","2","non_elite","female",-0.903239109620349,-0.198700959270302,"train",0.0733242668290928
"653",653,"0","3","non_elite","male",-0.674142966417716,-0.480229327513357,"train",-0.558132741587239
"654",654,"1","3","non_elite","female",-0.368681442147539,-0.491904675207455,"train",-0.558132741587239
"655",655,"0","3","non_elite","female",-0.903239109620349,-0.512762207456208,"train",-0.558132741587239
"656",656,"0","2","non_elite","male",-0.445046823215083,0.777304765861283,"train",0.704781275245425
"657",657,"0","3","non_elite","male",-0.21595068001245,-0.490617507261044,"train",-0.558132741587239
"658",658,"0","3","non_elite","female",0.165876225325272,-0.343652304586874,"train",0.704781275245425
"659",659,"0","2","non_elite","male",-0.521412204282627,-0.391969419692398,"train",-0.558132741587239
"660",660,"0","1","non_elite","male",2.15137613308143,1.54603006719017,"train",0.704781275245425
"661",661,"1","1","elite","male",1.54045308454107,1.93981455530019,"train",0.704781275245425
"662",662,"0","3","non_elite","male",0.776799273865627,-0.503581955586158,"train",-0.558132741587239
"663",663,"0","1","non_elite","male",1.31135694133844,-0.148692745136084,"train",-0.558132741587239
"664",664,"0","3","non_elite","male",0.471337749595449,-0.498348245677928,"train",-0.558132741587239
"665",665,"1","3","non_elite","male",-0.750508347485261,-0.490053163356612,"train",0.0733242668290928
"666",666,"0","2","non_elite","male",0.165876225325272,0.777304765861283,"train",0.704781275245425
"667",667,"0","2","non_elite","male",-0.368681442147539,-0.391969419692398,"train",-0.558132741587239
"668",668,"0","3","non_elite","male",-0.445046823215083,-0.492952190262943,"train",-0.558132741587239
"669",669,"0","3","non_elite","male",1.00589541706826,-0.487637307601335,"train",-0.558132741587239
"670",670,"1","1","non_elite","female",-0.521412204282627,0.361777575953777,"train",0.0733242668290928
"671",671,"1","2","non_elite","female",0.776799273865627,0.110528577405052,"train",0.704781275245425
"672",672,"0","1","non_elite","male",0.0895108442577275,0.361777575953777,"train",0.0733242668290928
"673",673,"0","2","non_elite","male",3.06776070589196,-0.440286534797922,"train",-0.558132741587239
"674",674,"1","2","non_elite","male",0.0895108442577275,-0.391969419692398,"train",-0.558132741587239
"675",675,"0","2","non_elite","male",-0.674142966417716,-0.643218418241123,"train",-0.558132741587239
"676",676,"0","3","non_elite","male",-0.903239109620349,-0.492952190262943,"train",-0.558132741587239
"677",677,"0","3","non_elite","male",-0.406864132681311,-0.487637307601335,"train",-0.558132741587239
"678",678,"1","3","non_elite","female",-0.903239109620349,-0.453009397547508,"train",-0.558132741587239
"679",679,"0","3","non_elite","female",1.00589541706826,0.263210661138508,"train",3.86206631732708
"680",680,"1","1","non_elite","male",0.471337749595449,9.25848915308729,"train",0.0733242668290928
"681",681,"0","3","non_elite","female",-0.597777585350172,-0.485946208572642,"train",-0.558132741587239
"682",682,"1","1","non_elite","male",-0.21595068001245,0.839715017100787,"train",-0.558132741587239
"683",683,"0","3","non_elite","male",-0.750508347485261,-0.464928263501739,"train",-0.558132741587239
"684",684,"0","3","non_elite","male",-1.20870063389053,0.263210661138508,"train",3.86206631732708
"685",685,"0","2","non_elite","male",2.30410689521651,0.110528577405052,"train",0.704781275245425
"686",686,"0","2","non_elite","male",-0.368681442147539,0.160376378717119,"train",1.33623828366176
"687",687,"0","3","non_elite","male",-1.20870063389053,0.123815784059071,"train",2.59915230049442
"688",688,"0","3","non_elite","male",-0.826873728552805,-0.446648932515017,"train",-0.558132741587239
"689",689,"0","3","non_elite","male",-0.903239109620349,-0.492550191865265,"train",-0.558132741587239
"690",690,"1","1","non_elite","female",-1.13233525282298,3.44126890720435,"train",0.0733242668290928
"691",691,"1","1","non_elite","male",0.0895108442577275,0.458411806164825,"train",0.0733242668290928
"692",692,"1","3","non_elite","female",-1.97235444456597,-0.383915922946609,"train",0.0733242668290928
"693",693,"1","3","non_elite","male",0.471337749595449,0.448667210390343,"train",-0.558132741587239
"694",694,"0","3","non_elite","male",-0.368681442147539,-0.503581955586158,"train",-0.558132741587239
"695",695,"0","1","elite","male",2.30410689521651,-0.130090655820458,"train",-0.558132741587239
"696",696,"0","2","non_elite","male",1.69318384667616,-0.382305996671293,"train",-0.558132741587239
"697",697,"0","3","non_elite","male",1.0822607981358,-0.487637307601335,"train",-0.558132741587239
"698",698,"1","3","non_elite","female",0.165876225325272,-0.493758119742903,"train",-0.558132741587239
"699",699,"0","1","non_elite","male",1.46408770347353,1.49980604951102,"train",0.704781275245425
"700",700,"0","3","non_elite","male",0.929530036000716,-0.495368046018219,"train",-0.558132741587239
"701",701,"1","1","non_elite","female",-0.903239109620349,3.75412222751262,"train",0.0733242668290928
"702",702,"1","1","non_elite","male",0.394972368527905,-0.135163952906538,"train",-0.558132741587239
"703",703,"0","3","non_elite","female",-0.903239109620349,-0.363864320177817,"train",0.0733242668290928
"704",704,"0","3","non_elite","male",-0.368681442147539,-0.493595774236149,"train",-0.558132741587239
"705",705,"0","3","non_elite","male",-0.292316061079994,-0.4914215040564,"train",0.0733242668290928
"706",706,"0","2","non_elite","male",0.700433892798083,-0.140720421143673,"train",-0.558132741587239
"707",707,"1","2","non_elite","female",1.15862617920335,-0.382305996671293,"train",-0.558132741587239
"708",708,"1","1","non_elite","male",0.929530036000716,-0.135163952906538,"train",-0.558132741587239
"709",709,"1","1","non_elite","female",-0.597777585350172,2.28576509945574,"train",-0.558132741587239
"710",710,"1","3","elite","male",-0.292316061079994,-0.348565188850804,"train",0.704781275245425
"711",711,"1","1","non_elite","female",-0.445046823215083,0.31354163360163,"train",-0.558132741587239
"712",712,"0","1","non_elite","male",0.394972368527905,-0.130090655820458,"train",-0.558132741587239
"713",713,"1","1","non_elite","male",1.38772232240598,0.361777575953777,"train",0.0733242668290928
"714",714,"0","3","non_elite","male",-0.0632199178773612,-0.459936139169036,"train",-0.558132741587239
"715",715,"0","2","non_elite","male",1.69318384667616,-0.391969419692398,"train",-0.558132741587239
"716",716,"0","3","non_elite","male",-0.826873728552805,-0.495368046018219,"train",-0.558132741587239
"717",717,"1","1","non_elite","female",0.624068511730538,3.75412222751262,"train",-0.558132741587239
"718",718,"1","2","non_elite","female",-0.21595068001245,-0.440286534797922,"train",-0.558132741587239
"719",719,"0","3","non_elite","male",0.0895108442577275,-0.343652304586874,"train",-0.558132741587239
"720",720,"0","3","non_elite","male",0.242241606392816,-0.492952190262943,"train",-0.558132741587239
"721",721,"1","2","non_elite","female",-1.81962368243088,-0.00543249884820572,"train",0.0733242668290928
"722",722,"0","3","non_elite","male",-0.979604490687894,-0.506882980890168,"train",0.0733242668290928
"723",723,"0","2","non_elite","male",0.318606987460361,-0.391969419692398,"train",-0.558132741587239
"724",724,"0","2","non_elite","male",1.54045308454107,-0.391969419692398,"train",-0.558132741587239
"725",725,"1","1","non_elite","male",-0.21595068001245,0.383037106600207,"train",0.0733242668290928
"726",726,"0","3","non_elite","male",-0.750508347485261,-0.475799614400482,"train",-0.558132741587239
"727",727,"1","2","non_elite","female",0.0131454631901832,-0.237354651354721,"train",1.33623828366176
"728",728,"1","3","non_elite","female",-0.292316061079994,-0.493676946989526,"train",-0.558132741587239
"729",729,"0","2","non_elite","male",-0.368681442147539,-0.140720421143673,"train",0.0733242668290928
"730",730,"0","3","non_elite","female",-0.368681442147539,-0.490053163356612,"train",0.0733242668290928
"731",731,"1","1","non_elite","female",-0.0632199178773612,3.44126890720435,"train",-0.558132741587239
"732",732,"0","3","non_elite","male",-1.43779677709316,-0.28011529822311,"train",-0.558132741587239
"733",733,"0","2","non_elite","male",-0.292316061079994,-0.643218418241123,"train",-0.558132741587239
"734",734,"0","2","non_elite","male",-0.521412204282627,-0.391969419692398,"train",-0.558132741587239
"735",735,"0","2","non_elite","male",-0.521412204282627,-0.391969419692398,"train",-0.558132741587239
"736",736,"0","3","non_elite","male",-0.101402608411133,-0.332056196961548,"train",-0.558132741587239
"737",737,"0","3","non_elite","female",1.38772232240598,0.0211419144598325,"train",1.96769529207809
"738",738,"1","1","non_elite","male",0.394972368527905,9.25848915308729,"train",-0.558132741587239
"739",739,"0","3","non_elite","male",0.700433892798083,-0.490617507261044,"train",-0.558132741587239
"740",740,"0","3","non_elite","male",-0.21595068001245,-0.490617507261044,"train",-0.558132741587239
"741",741,"1","1","non_elite","male",-0.521412204282627,-0.0634130369748345,"train",-0.558132741587239
"742",742,"0","1","non_elite","male",0.471337749595449,0.880703392187105,"train",0.0733242668290928
"743",743,"1","1","non_elite","female",-0.674142966417716,4.42766281208362,"train",1.96769529207809
"744",744,"0","3","non_elite","male",-0.445046823215083,-0.332056196961548,"train",0.0733242668290928
"745",745,"1","3","non_elite","male",0.0895108442577275,-0.490053163356612,"train",-0.558132741587239
"746",746,"0","1","elite","male",3.06776070589196,0.728987650755759,"train",0.704781275245425
"747",747,"0","3","non_elite","male",-1.05596987175544,-0.251849785886378,"train",0.704781275245425
"748",748,"1","2","non_elite","female",0.0131454631901832,-0.391969419692398,"train",-0.558132741587239
"749",749,"0","1","non_elite","male",-0.826873728552805,0.383037106600207,"train",0.0733242668290928
"750",750,"0","3","non_elite","male",0.0895108442577275,-0.493435361413998,"train",-0.558132741587239
"751",751,"1","2","non_elite","female",-1.97235444456597,-0.198700959270302,"train",0.704781275245425
"752",752,"1","3","elite","male",-1.81962368243088,-0.402116013864558,"train",0.0733242668290928
"753",753,"0","3","non_elite","male",0.242241606392816,-0.459613380840131,"train",-0.558132741587239
"754",754,"0","3","non_elite","male",-0.521412204282627,-0.490617507261044,"train",-0.558132741587239
"755",755,"1","2","non_elite","female",1.38772232240598,0.613026574502502,"train",1.33623828366176
"756",756,"1","2","elite","male",-2.22665116352089,-0.362979150629083,"train",0.704781275245425
"757",757,"0","3","non_elite","male",-0.139585298944906,-0.492550191865265,"train",-0.558132741587239
"758",758,"0","2","non_elite","male",-0.903239109620349,-0.420959688755712,"train",-0.558132741587239
"759",759,"0","3","non_elite","male",0.318606987460361,-0.487637307601335,"train",-0.558132741587239
"760",760,"1","1","elite","female",0.242241606392816,1.02855376441001,"train",-0.558132741587239
"761",761,"0","3","non_elite","male",-0.0632199178773612,-0.362979150629083,"train",-0.558132741587239
"762",762,"0","3","non_elite","male",0.853164654933171,-0.505514640190379,"train",-0.558132741587239
"763",763,"1","3","non_elite","male",-0.750508347485261,-0.503500782832781,"train",-0.558132741587239
"764",764,"1","1","non_elite","female",0.471337749595449,1.67600310682403,"train",1.33623828366176
"765",765,"0","3","non_elite","male",-1.05596987175544,-0.492952190262943,"train",-0.558132741587239
"766",766,"1","1","non_elite","female",1.61681846560862,0.863469643571266,"train",0.0733242668290928
"767",767,"0","1","elite","male",-0.139585298944906,0.122124685030378,"train",-0.558132741587239
"768",768,"0","3","non_elite","female",0.0513281537239553,-0.493435361413998,"train",-0.558132741587239
"769",769,"0","3","non_elite","male",0.318606987460361,-0.176475086321761,"train",0.0733242668290928
"770",770,"0","3","non_elite","male",0.165876225325272,-0.481597668213145,"train",-0.558132741587239
"771",771,"0","3","non_elite","male",-0.445046823215083,-0.459613380840131,"train",-0.558132741587239
"772",772,"0","3","non_elite","male",1.38772232240598,-0.4914215040564,"train",-0.558132741587239
"773",773,"0","2","non_elite","female",2.07501075201388,-0.440286534797922,"train",-0.558132741587239
"774",774,"0","3","non_elite","male",0.0131454631901832,-0.503581955586158,"train",-0.558132741587239
"775",775,"1","2","non_elite","female",1.84591460881125,-0.198700959270302,"train",1.96769529207809
"776",776,"0","3","non_elite","male",-0.903239109620349,-0.493435361413998,"train",-0.558132741587239
"777",777,"0","3","non_elite","male",0.624068511730538,-0.493435361413998,"train",-0.558132741587239
"778",778,"1","3","non_elite","female",-1.89598906349843,-0.402116013864558,"train",-0.558132741587239
"779",779,"0","3","non_elite","male",-0.597777585350172,-0.493676946989526,"train",-0.558132741587239
"780",780,"1","1","non_elite","female",1.00589541706826,3.44126890720435,"train",0.0733242668290928
"781",781,"1","3","non_elite","female",-1.28506601495807,-0.503500782832781,"train",-0.558132741587239
"782",782,"1","1","non_elite","female",-0.979604490687894,0.458411806164825,"train",0.0733242668290928
"783",783,"0","1","non_elite","male",-0.0632199178773612,-0.0634130369748345,"train",-0.558132741587239
"784",784,"0","3","non_elite","male",-0.521412204282627,-0.190003878551307,"train",1.33623828366176
"785",785,"0","3","non_elite","male",-0.368681442147539,-0.506964153643545,"train",-0.558132741587239
"786",786,"0","3","non_elite","male",-0.368681442147539,-0.503098784435103,"train",-0.558132741587239
"787",787,"1","3","non_elite","female",-0.903239109620349,-0.498348245677928,"train",-0.558132741587239
"788",788,"0","3","elite","male",-1.66689292029579,-0.0803240272617679,"train",2.59915230049442
"789",789,"1","3","elite","male",-2.2014505877686,-0.24556856092266,"train",1.33623828366176
"790",790,"0","1","non_elite","male",1.23499156027089,0.887467788301878,"train",-0.558132741587239
"791",791,"0","3","non_elite","male",-0.521412204282627,-0.493435361413998,"train",-0.558132741587239
"792",792,"0","2","non_elite","male",-1.05596987175544,-0.140720421143673,"train",-0.558132741587239
"793",793,"0","3","non_elite","female",0.547703130662994,0.700963723994555,"train",5.75643734257608
"794",794,"0","1","non_elite","male",-0.21595068001245,-0.0499654174986651,"train",-0.558132741587239
"795",795,"0","3","non_elite","male",-0.368681442147539,-0.490617507261044,"train",-0.558132741587239
"796",796,"0","2","non_elite","male",0.700433892798083,-0.391969419692398,"train",-0.558132741587239
"797",797,"1","1","elite","female",1.46408770347353,-0.142088761843461,"train",-0.558132741587239
"798",798,"1","3","non_elite","female",0.0895108442577275,-0.475397616002804,"train",-0.558132741587239
"799",799,"0","3","non_elite","male",0.0131454631901832,-0.503500782832781,"train",-0.558132741587239
"800",800,"0","3","non_elite","female",0.0131454631901832,-0.176475086321761,"train",0.704781275245425
"801",801,"0","2","non_elite","male",0.318606987460361,-0.391969419692398,"train",-0.558132741587239
"802",802,"1","2","non_elite","female",0.0895108442577275,-0.135888709633121,"train",0.704781275245425
"803",803,"1","1","elite","male",-1.43779677709316,1.67600310682403,"train",1.33623828366176
"804",804,"1","3","elite","male",-2.24574250878778,-0.478617468553436,"train",0.0733242668290928
"805",805,"1","3","non_elite","male",-0.21595068001245,-0.508413667096711,"train",-0.558132741587239
"806",806,"0","3","non_elite","male",0.0895108442577275,-0.492952190262943,"train",-0.558132741587239
"807",807,"0","1","non_elite","male",0.700433892798083,-0.643218418241123,"train",-0.558132741587239
"808",808,"0","3","non_elite","female",-0.903239109620349,-0.492952190262943,"train",-0.558132741587239
"809",809,"0","2","non_elite","male",0.700433892798083,-0.391969419692398,"train",-0.558132741587239
"810",810,"1","1","non_elite","female",0.242241606392816,0.383037106600207,"train",0.0733242668290928
"811",811,"0","3","non_elite","male",-0.292316061079994,-0.490777920083194,"train",-0.558132741587239
"812",812,"0","3","non_elite","male",0.700433892798083,-0.176475086321761,"train",-0.558132741587239
"813",813,"0","2","non_elite","male",0.394972368527905,-0.440286534797922,"train",-0.558132741587239
"814",814,"0","3","non_elite","female",-1.81962368243088,-0.0387713082710173,"train",3.23060930891075
"815",815,"0","3","non_elite","male",0.0513281537239553,-0.487637307601335,"train",-0.558132741587239
"816",816,"0","1","non_elite","male",0.624068511730538,-0.643218418241123,"train",-0.558132741587239
"817",817,"0","3","non_elite","female",-0.521412204282627,-0.490053163356612,"train",-0.558132741587239
"818",818,"0","2","non_elite","male",0.0895108442577275,0.0719560580740099,"train",0.704781275245425
"819",819,"0","3","non_elite","male",1.00589541706826,-0.518560261268871,"train",-0.558132741587239
"820",820,"0","3","elite","male",-1.5141621581607,-0.103999413663475,"train",2.59915230049442
"821",821,"1","1","non_elite","female",1.69318384667616,1.16384168670548,"train",0.704781275245425
"822",822,"1","3","non_elite","male",-0.21595068001245,-0.475799614400482,"train",-0.558132741587239
"823",823,"0","1","elite","male",0.624068511730538,-0.643218418241123,"train",-0.558132741587239
"824",824,"1","3","non_elite","female",-0.21595068001245,-0.402116013864558,"train",0.0733242668290928
"825",825,"0","3","elite","male",-2.12508520670106,0.123815784059071,"train",2.59915230049442
"826",826,"0","3","non_elite","male",0.471337749595449,-0.508896838247766,"train",-0.558132741587239
"827",827,"0","3","non_elite","male",0.0131454631901832,0.448667210390343,"train",-0.558132741587239
"828",828,"1","2","elite","male",-2.2014505877686,0.0719560580740099,"train",0.704781275245425
"829",829,"1","3","non_elite","male",-0.597777585350172,-0.493435361413998,"train",-0.558132741587239
"830",830,"1","1","non_elite","female",2.4568376573516,0.902929265135646,"train",-0.558132741587239
"831",831,"1","3","non_elite","female",-1.13233525282298,-0.363864320177817,"train",0.0733242668290928
"832",832,"1","2","elite","male",-2.21443270255009,-0.280840054949693,"train",0.704781275245425
"833",833,"0","3","non_elite","male",0.242241606392816,-0.503500782832781,"train",-0.558132741587239
"834",834,"0","3","non_elite","male",-0.521412204282627,-0.4914215040564,"train",-0.558132741587239
"835",835,"0","3","non_elite","male",-0.903239109620349,-0.482805596090783,"train",-0.558132741587239
"836",836,"1","1","non_elite","female",0.700433892798083,0.963969242990756,"train",0.704781275245425
"837",837,"0","3","non_elite","male",-0.674142966417716,-0.475799614400482,"train",-0.558132741587239
"838",838,"0","3","non_elite","male",-0.0632199178773612,-0.487637307601335,"train",-0.558132741587239
"839",839,"1","3","non_elite","male",0.165876225325272,0.448667210390343,"train",-0.558132741587239
"840",840,"1","1","non_elite","male",-0.445046823215083,-0.0692110907874974,"train",-0.558132741587239
"841",841,"0","3","non_elite","male",-0.750508347485261,-0.490053163356612,"train",-0.558132741587239
"842",842,"0","2","non_elite","male",-1.05596987175544,-0.440286534797922,"train",-0.558132741587239
"843",843,"1","1","non_elite","female",0.0131454631901832,-0.0440861909326249,"train",-0.558132741587239
"844",844,"0","3","non_elite","male",0.356789677994133,-0.518801846844398,"train",-0.558132741587239
"845",845,"0","3","non_elite","male",-0.979604490687894,-0.475799614400482,"train",-0.558132741587239
"846",846,"0","3","non_elite","male",0.929530036000716,-0.49730073062244,"train",-0.558132741587239
"847",847,"0","3","non_elite","male",0.165876225325272,0.700963723994555,"train",5.75643734257608
"848",848,"0","3","non_elite","male",0.394972368527905,-0.490617507261044,"train",-0.558132741587239
"849",849,"0","2","elite","male",-0.139585298944906,-0.00543249884820572,"train",0.0733242668290928
"850",850,"1","1","non_elite","female",-0.21595068001245,1.07888473687313,"train",0.0733242668290928
"851",851,"0","3","elite","male",-1.97235444456597,-0.0387713082710173,"train",3.23060930891075
"852",852,"0","3","non_elite","male",3.37322223016214,-0.492952190262943,"train",-0.558132741587239
"853",853,"0","3","non_elite","female",-1.59052753922825,-0.348565188850804,"train",0.704781275245425
"854",854,"1","1","non_elite","female",-1.05596987175544,0.118259315821936,"train",0.0733242668290928
"855",855,"0","2","non_elite","female",1.0822607981358,-0.140720421143673,"train",0.0733242668290928
"856",856,"1","3","non_elite","female",-0.903239109620349,-0.462512407746463,"train",0.0733242668290928
"857",857,"1","1","non_elite","female",1.15862617920335,2.54313491014604,"train",0.704781275245425
"858",858,"1","1","non_elite","male",1.61681846560862,-0.130090655820458,"train",-0.558132741587239
"859",859,"1","3","non_elite","female",-0.445046823215083,-0.271016219106438,"train",1.33623828366176
"860",860,"0","3","non_elite","male",-0.368681442147539,-0.503500782832781,"train",-0.558132741587239
"861",861,"0","3","non_elite","male",0.853164654933171,-0.370549476223817,"train",0.704781275245425
"862",862,"0","2","non_elite","male",-0.674142966417716,-0.420959688755712,"train",0.0733242668290928
"863",863,"1","1","non_elite","female",1.38772232240598,-0.142088761843461,"train",-0.558132741587239
"864",864,"0","3","non_elite","female",0.242241606392816,0.700963723994555,"train",5.75643734257608
"865",865,"0","2","non_elite","male",-0.445046823215083,-0.391969419692398,"train",-0.558132741587239
"866",866,"1","2","non_elite","female",0.929530036000716,-0.391969419692398,"train",-0.558132741587239
"867",867,"1","2","non_elite","female",-0.21595068001245,-0.375381187734369,"train",0.0733242668290928
"868",868,"0","1","non_elite","male",0.0895108442577275,0.332706134137085,"train",-0.558132741587239
"869",869,"0","3","non_elite","male",-0.597777585350172,-0.459613380840131,"train",-0.558132741587239
"870",870,"1","3","elite","male",-1.97235444456597,-0.428046843199391,"train",0.704781275245425
"871",871,"0","3","non_elite","male",-0.292316061079994,-0.490617507261044,"train",-0.558132741587239
"872",872,"1","1","non_elite","female",1.31135694133844,0.372488514030369,"train",0.704781275245425
"873",873,"0","1","non_elite","male",0.242241606392816,-0.546584188030075,"train",-0.558132741587239
"874",874,"0","3","non_elite","male",1.31135694133844,-0.469276803861236,"train",-0.558132741587239
"875",875,"1","2","non_elite","female",-0.139585298944906,-0.179374113228092,"train",0.0733242668290928
"876",876,"1","3","non_elite","female",-1.13233525282298,-0.503581955586158,"train",-0.558132741587239
"877",877,"0","3","non_elite","male",-0.750508347485261,-0.452930157478735,"train",-0.558132741587239
"878",878,"0","3","non_elite","male",-0.826873728552805,-0.490617507261044,"train",-0.558132741587239
"879",879,"0","3","non_elite","male",-0.139585298944906,-0.490617507261044,"train",-0.558132741587239
"880",880,"1","1","non_elite","female",1.99864537094634,0.963969242990756,"train",0.0733242668290928
"881",881,"1","2","non_elite","female",-0.368681442147539,-0.140720421143673,"train",0.0733242668290928
"882",882,"0","3","non_elite","male",0.242241606392816,-0.490617507261044,"train",-0.558132741587239
"883",883,"0","3","non_elite","female",-0.597777585350172,-0.439963776469017,"train",-0.558132741587239
"884",884,"0","2","non_elite","male",-0.139585298944906,-0.440286534797922,"train",-0.558132741587239
"885",885,"0","3","non_elite","male",-0.368681442147539,-0.506964153643545,"train",-0.558132741587239
"886",886,"0","3","non_elite","female",0.700433892798083,-0.0803240272617679,"train",2.59915230049442
"887",887,"0","2","elite","male",-0.21595068001245,-0.391969419692398,"train",-0.558132741587239
"888",888,"1","1","non_elite","female",-0.826873728552805,-0.0634130369748345,"train",-0.558132741587239
"889",889,"0","3","non_elite","female",-0.0632199178773612,-0.190003878551307,"train",1.33623828366176
"890",890,"1","1","non_elite","male",-0.292316061079994,-0.0634130369748345,"train",-0.558132741587239
"891",891,"0","3","non_elite","male",0.165876225325272,-0.493435361413998,"train",-0.558132741587239
"892",892,NA,"3","non_elite","male",0.356789677994133,-0.491904675207455,"test",-0.558132741587239
"893",893,NA,"3","non_elite","female",1.31135694133844,-0.507930495945656,"test",0.0733242668290928
"894",894,NA,"2","non_elite","male",2.4568376573516,-0.455989597207217,"test",-0.558132741587239
"895",895,NA,"3","non_elite","male",-0.21595068001245,-0.475799614400482,"test",-0.558132741587239
"896",896,NA,"3","non_elite","female",-0.597777585350172,-0.405739797497472,"test",0.704781275245425
"897",897,NA,"3","non_elite","male",-1.20870063389053,-0.464928263501739,"test",-0.558132741587239
"898",898,NA,"3","non_elite","female",0.0131454631901832,-0.495770044415897,"test",-0.558132741587239
"899",899,NA,"2","non_elite","male",-0.292316061079994,-0.0827398830170441,"test",0.704781275245425
"900",900,NA,"3","non_elite","female",-0.903239109620349,-0.503500782832781,"test",-0.558132741587239
"901",901,NA,"3","non_elite","male",-0.674142966417716,-0.176475086321761,"test",0.704781275245425
"902",902,NA,"3","non_elite","male",0.0131454631901832,-0.490617507261044,"test",-0.558132741587239
"903",903,NA,"1","non_elite","male",1.23499156027089,-0.140720421143673,"test",-0.558132741587239
"904",904,NA,"1","non_elite","female",-0.521412204282627,0.946737427059522,"test",0.0733242668290928
"905",905,NA,"2","non_elite","male",2.53320303841915,-0.140720421143673,"test",0.0733242668290928
